Date,AMZN,GOOGL,AAPL,NFLX,MSFT
,AMZN,GOOGL,AAPL,NFLX,MSFT
2023-07-13,134.3000030517578,124.54000091552734,190.5399932861328,450.3800048828125,342.6600036621094
2023-07-14,134.67999267578125,125.41999816894531,190.69000244140625,441.9100036621094,345.239990234375
2023-07-17,133.55999755859375,124.6500015258789,193.99000549316406,450.04998779296875,345.7300109863281
2023-07-18,132.8300018310547,123.76000213623047,193.72999572753906,474.79998779296875,359.489990234375
2023-07-19,135.36000061035156,122.02999877929688,195.10000610351562,477.5899963378906,355.0799865722656
2023-07-20,129.9600067138672,119.19999694824219,193.1300048828125,437.4200134277344,346.8699951171875
2023-07-21,130.0,120.0199966430664,191.94000244140625,427.5,343.7699890136719
2023-07-24,128.8000030517578,121.52999877929688,192.75,428.3699951171875,345.1099853515625
2023-07-25,129.1300048828125,122.20999908447266,193.6199951171875,427.70001220703125,350.9800109863281
2023-07-26,128.14999389648438,129.27000427246094,194.5,422.6700134277344,337.7699890136719
2023-07-27,128.25,129.39999389648438,193.22000122070312,413.1700134277344,330.7200012207031
2023-07-28,132.2100067138672,132.5800018310547,195.8300018310547,425.7799987792969,338.3699951171875
2023-07-31,133.67999267578125,132.72000122070312,196.4499969482422,438.9700012207031,335.9200134277344
2023-08-01,131.69000244140625,131.5500030517578,195.61000061035156,438.6199951171875,336.3399963378906
2023-08-02,128.2100067138672,128.3800048828125,192.5800018310547,429.70001220703125,327.5
2023-08-03,128.91000366210938,128.4499969482422,191.1699981689453,431.0,326.6600036621094
2023-08-04,139.57000732421875,128.11000061035156,181.99000549316406,431.6000061035156,327.7799987792969
2023-08-07,142.22000122070312,131.52999877929688,178.85000610351562,440.760009765625,330.1099853515625
2023-08-08,139.94000244140625,131.39999389648438,179.8000030517578,438.29998779296875,326.04998779296875
2023-08-09,137.85000610351562,129.66000366210938,178.19000244140625,428.8999938964844,322.2300109863281
2023-08-10,138.55999755859375,129.69000244140625,177.97000122070312,429.9800109863281,322.92999267578125
2023-08-11,138.41000366210938,129.55999755859375,177.7899932861328,421.6600036621094,321.010009765625
2023-08-14,140.57000732421875,131.3300018310547,179.4600067138672,427.7799987792969,324.0400085449219
2023-08-15,137.6699981689453,129.77999877929688,177.4499969482422,423.70001220703125,321.8599853515625
2023-08-16,135.07000732421875,128.6999969482422,176.57000732421875,415.45001220703125,320.3999938964844
2023-08-17,133.97999572753906,129.9199981689453,174.0,403.0,316.8800048828125
2023-08-18,133.22000122070312,127.45999908447266,174.49000549316406,404.5299987792969,316.4800109863281
2023-08-21,134.67999267578125,128.3699951171875,175.83999633789062,408.2900085449219,321.8800048828125
2023-08-22,134.25,129.0800018310547,177.22999572753906,413.1700134277344,322.4599914550781
2023-08-23,135.52000427246094,132.3699951171875,181.1199951171875,427.54998779296875,327.0
2023-08-24,131.83999633789062,129.77999877929688,176.3800048828125,406.92999267578125,319.9700012207031
2023-08-25,133.25999450683594,129.8800048828125,178.61000061035156,416.0299987792969,322.9800109863281
2023-08-28,133.13999938964844,131.00999450683594,180.19000244140625,418.05999755859375,323.70001220703125
2023-08-29,134.91000366210938,134.57000732421875,184.1199951171875,429.989990234375,328.4100036621094
2023-08-30,135.07000732421875,135.8800048828125,187.64999389648438,434.6700134277344,328.7900085449219
2023-08-31,138.00999450683594,136.1699981689453,187.8699951171875,433.67999267578125,327.760009765625
2023-09-01,138.1199951171875,135.66000366210938,189.4600067138672,439.8800048828125,328.6600036621094
2023-09-05,137.27000427246094,135.77000427246094,189.6999969482422,448.67999267578125,333.54998779296875
2023-09-06,135.36000061035156,134.4600067138672,182.91000366210938,445.760009765625,332.8800048828125
2023-09-07,137.85000610351562,135.25999450683594,177.55999755859375,443.1400146484375,329.9100036621094
2023-09-08,138.22999572753906,136.3800048828125,178.17999267578125,442.79998779296875,334.2699890136719
2023-09-11,143.10000610351562,136.9199981689453,179.36000061035156,445.3599853515625,337.94000244140625
2023-09-12,141.22999572753906,135.33999633789062,176.3000030517578,434.69000244140625,331.7699890136719
2023-09-13,144.85000610351562,136.7100067138672,174.2100067138672,412.239990234375,336.05999755859375
2023-09-14,144.72000122070312,138.10000610351562,175.74000549316406,400.489990234375,338.70001220703125
2023-09-15,140.38999938964844,137.39999389648438,175.00999450683594,396.94000244140625,330.2200012207031
2023-09-18,139.97999572753906,138.2100067138672,177.97000122070312,394.3999938964844,329.05999755859375
2023-09-19,137.6300048828125,138.0399932861328,179.07000732421875,396.20001220703125,328.6499938964844
2023-09-20,135.2899932861328,133.74000549316406,175.49000549316406,386.29998779296875,320.7699890136719
2023-09-21,129.3300018310547,130.44000244140625,173.92999267578125,384.1499938964844,319.5299987792969
2023-09-22,129.1199951171875,130.25,174.7899932861328,379.80999755859375,317.010009765625
2023-09-25,131.27000427246094,131.11000061035156,176.0800018310547,384.79998779296875,317.5400085449219
2023-09-26,125.9800033569336,128.57000732421875,171.9600067138672,379.25,312.1400146484375
2023-09-27,125.9800033569336,130.5399932861328,170.42999267578125,377.5899963378906,312.7900085449219
2023-09-28,125.9800033569336,132.30999755859375,170.69000244140625,376.3599853515625,313.6400146484375
2023-09-29,127.12000274658203,130.86000061035156,171.2100067138672,377.6000061035156,315.75
2023-10-02,129.4600067138672,134.1699981689453,173.75,380.3299865722656,321.79998779296875
2023-10-03,124.72000122070312,132.42999267578125,172.39999389648438,376.75,313.3900146484375
2023-10-04,127.0,135.24000549316406,173.66000366210938,376.8999938964844,318.9599914550781
2023-10-05,125.95999908447266,135.07000732421875,174.91000366210938,372.5899963378906,319.3599853515625
2023-10-06,127.95999908447266,137.5800018310547,177.49000549316406,381.510009765625,327.260009765625
2023-10-09,128.25999450683594,138.4199981689453,178.99000549316406,385.95001220703125,329.82000732421875
2023-10-10,129.47999572753906,138.05999755859375,178.38999938964844,373.32000732421875,328.3900146484375
2023-10-11,131.8300018310547,140.5500030517578,179.8000030517578,365.92999267578125,332.4200134277344
